,year,stateTerritory,ScientificName,CommonName,EPBCThreatStatus,occurrenceCount
51616,2005,VIC,Callocephalon fimbriatum,Gang-gang Cockatoo,Endangered,212
51617,2005,VIC,Calyptorhynchus banksii,Red-tailed Black-Cockatoo,Present,100
51618,2005,VIC,Calyptorhynchus lathami,Glossy Black-Cockatoo,Present,8
51619,2005,VIC,Canis familiaris,Domestic Dog,Present,21
51620,2005,VIC,Cercartetus nanus,Eastern Pygmy-possum,Present,1
51621,2005,VIC,Certhionyx variegatus,Pied Honeyeater,Present,2
51622,2005,VIC,Ceyx azureus,Azure Kingfisher,Present,70
51623,2005,VIC,Charadrius bicinctus,Double-banded Plover,Present,107
51624,2005,VIC,Charadrius mongolus,Lesser Sand Plover,Endangered,3
51625,2005,VIC,Chelodina expansa,Broad-Shelled River Turtle,Present,1
51626,2005,VIC,Chelodina longicollis,Eastern Long-necked Turtle,Present,21
51627,2005,VIC,Chlidonias hybrida,Whiskered Tern,Present,335
51628,2005,VIC,Chlidonias leucopterus,White-winged Tern,Present,57
51629,2005,VIC,Chroicocephalus novaehollandiae,Silver Gull,Present,1825
51630,2005,VIC,Cinclosoma castanotum,Chestnut Quail-thrush,Present,28
51631,2005,VIC,Circus assimilis,Spotted Harrier,Present,58
51632,2005,VIC,Cladorhynchus leucocephalus,Banded Stilt,Present,60
51633,2005,VIC,Climacteris affinis,White-browed Treecreeper,Present,14
51634,2005,VIC,Climacteris picumnus,Brown Treecreeper,Present,1250
51635,2005,VIC,Cyclodomorphus praealtus,Alpine She-oak Skink,Endangered,3
51636,2005,VIC,Daphoenositta chrysoptera,Varied Sittella,Present,454
51637,2005,VIC,Daption capense,Cape Petrel,Present,2
51638,2005,VIC,Dasyornis brachypterus,Eastern Bristlebird,Endangered,1
51639,2005,VIC,Dasyornis broadbenti,Rufous Bristlebird,Present,41
51640,2005,VIC,Dasyurus maculatus,Spotted-tailed Quoll,Present,6
51641,2005,VIC,Delma australis,a legless lizard,Present,3
51642,2005,VIC,Delma impar,Striped Legless Lizard,Vulnerable,193
51643,2005,VIC,Delphinus delphis,Common Dolphin,Present,1
51644,2005,VIC,Diomedea epomophora,Southern Royal Albatross,Vulnerable,4
51645,2005,VIC,Diomedea exulans,Wandering Albatross,Vulnerable,1
51646,2005,VIC,Drymodes brunneopygia,Southern Scrub-robin,Present,102
51647,2005,VIC,Egernia cunninghami,Cunningham's Skink,Present,3
51648,2005,VIC,Egretta garzetta,Little Egret,Present,308
51649,2005,VIC,Emydura macquarii,Murray Turtle,Present,1
51650,2005,VIC,Engaeus curvisuturus,Curve-tail Burrowing Crayfish,Present,1
51651,2005,VIC,Ephippiorhynchus asiaticus,Black-necked Stork,Present,1
51652,2005,VIC,Epthianura albifrons,White-fronted Chat,Present,749
51653,2005,VIC,Euastacus armatus,Murray Crayfish,Vulnerable,41
51654,2005,VIC,Euastacus claytoni,Clayton's Crayfish,Present,1
51655,2005,VIC,Euastacus crassus,Alpine Spiny Crayfish,Present,1
51656,2005,VIC,Eudyptula minor,Little Penguin,Present,60
51657,2005,VIC,Eulamprus heatwolei,Yellow-bellied /water-skink,Present,5
51658,2005,VIC,Eulamprus kosciuskoi,Alpine Water Skink,Vulnerable,406
51659,2005,VIC,Falco peregrinus,Peregrine Falcon,Present,300
51660,2005,VIC,Falco subniger,Black Falcon,Present,68
51661,2005,VIC,Falsistrellus tasmaniensis,Eastern Falsistrelle,Present,6
51662,2005,VIC,Fregata ariel,Lesser Frigatebird,Present,1
51663,2005,VIC,Galaxias fuscus,Barred Galaxias,Endangered,26
51664,2005,VIC,Galaxias terenasus,Roundsnout Galaxias,Endangered,1
51665,2005,VIC,Galaxiella pusilla,Eastern Dwarf Galaxias,Endangered,58
51666,2005,VIC,Galaxiella toourtkoourt,Little Galaxias,Present,1
51667,2005,VIC,Gallinago hardwickii,Latham's Snipe,Vulnerable,198
51668,2005,VIC,Gelochelidon nilotica,Gull-billed Tern,Present,7
51669,2005,VIC,Geopelia cuneata,Diamond Dove,Present,3
51670,2005,VIC,Glareola maldivarum,Oriental Pratincole,Present,4
51671,2005,VIC,Grantiella picta,Painted Honeyeater,Vulnerable,40
51672,2005,VIC,Gymnobelideus leadbeateri,Leadbeater's Possum,Critically Endangered,6
51673,2005,VIC,Haematopus fuliginosus,Sooty Oystercatcher,Present,49
51674,2005,VIC,Haematopus longirostris,Pied Oystercatcher,Present,329
51675,2005,VIC,Haliaeetus leucogaster,White-bellied Sea-Eagle,Present,96
51676,2005,VIC,Hieraaetus morphnoides,Little Eagle,Present,248
51677,2005,VIC,Hippocampus abdominalis,Big-belly Seahorse,Present,3
51678,2005,VIC,Hippocampus breviceps,Short-head Seahorse,Present,1
51679,2005,VIC,Hirundapus caudacutus,White-throated Needletail,Vulnerable,120
51680,2005,VIC,Hydroprogne caspia,Caspian Tern,Present,216
51681,2005,VIC,Hylacola cauta,Shy Heathwren,Present,118
51682,2005,VIC,Hylacola pyrrhopygia,Chestnut-rumped Heathwren,Present,21
51683,2005,VIC,Hypselognathus rostratus,Knifesnout Pipefish,Present,1
51684,2005,VIC,Isoodon obesulus,Southern Brown Bandicoot,Present,201
51685,2005,VIC,Ixobrychus flavicollis,Black Bittern,Present,2
51686,2005,VIC,Lalage tricolor,White-winged Triller,Present,79
51687,2005,VIC,Larus dominicanus,Kelp Gull,Present,20
51688,2005,VIC,Larus pacificus,Pacific Gull,Present,522
51689,2005,VIC,Lathamus discolor,Swift Parrot,Critically Endangered,220
51690,2005,VIC,Leipoa ocellata,Malleefowl,Vulnerable,18
51691,2005,VIC,Lewinia pectoralis,Lewin's Rail,Present,15
51692,2005,VIC,Lichenostomus cratitius,Purple-gaped Honeyeater,Present,6
51693,2005,VIC,Limnodynastes peronii,Brown-striped Frog,Present,132
51694,2005,VIC,Limosa lapponica,Bar-tailed Godwit,Present,46
51695,2005,VIC,Limosa limosa,Black-tailed Godwit,Endangered,75
51696,2005,VIC,Lissocampus caudalis,Australian Smooth Pipefish,Present,1
51697,2005,VIC,Litoria aurea,Green and Golden Bell Frog,Vulnerable,7
51698,2005,VIC,Litoria raniformis,Southern Bell Frog,Vulnerable,617
51699,2005,VIC,Litoria spenceri,Spotted Tree Frog,Critically Endangered,1
51700,2005,VIC,Lophochroa leadbeateri,Major Mitchell's Cockatoo,Present,35
51701,2005,VIC,Lophoictinia isura,Square-tailed Kite,Present,18
51702,2005,VIC,Maccullochella macquariensis,Trout Cod,Endangered,48
51703,2005,VIC,Maccullochella peelii,Murray Cod,Vulnerable,92
51704,2005,VIC,Macquaria australasica,Macquarie Perch,Endangered,7
51705,2005,VIC,Macronectes giganteus,Southern Giant-Petrel,Endangered,1
51706,2005,VIC,Macronectes halli,Northern Giant Petrel,Vulnerable,4
51707,2005,VIC,Macropus fuliginosus,Western Grey Kangaroo,Present,9
51708,2005,VIC,Macropus giganteus,Eastern Grey Kangaroo,Present,147
51709,2005,VIC,Manorina melanotis,Black-eared Miner,Endangered,8
51710,2005,VIC,Mastacomys fuscus,Broad-toothed Rat,Present,1
51711,2005,VIC,Megascolides australis,Giant Gippsland Earthworm,Vulnerable,3
51712,2005,VIC,Melanodryas cucullata,Hooded Robin,Present,206
51713,2005,VIC,Melanotaenia fluviatilis,Murray River Rainbowfish,Present,42
51714,2005,VIC,Merops ornatus,Rainbow Bee-eater,Present,267
51715,2005,VIC,Mitotichthys semistriatus,Halfbanded Pipefish,Present,1
51716,2005,VIC,Monarcha melanopsis,Black-faced Monarch,Present,30
51717,2005,VIC,Morelia spilota,Diamond Python,Present,7
51718,2005,VIC,Morus serrator,Australasian Gannet,Present,99
51719,2005,VIC,Myiagra cyanoleuca,Satin Flycatcher,Present,141
51720,2005,VIC,Myotis macropus,Large-footed Myotis,Present,4
51721,2005,VIC,Nannoperca australis,Southern Pygmy Perch,Present,109
51722,2005,VIC,Nannoperca obscura,Yarra Pygmy Perch,Endangered,16
51723,2005,VIC,Neobatrachus pictus,Painted Frog,Present,11
51724,2005,VIC,Neochanna cleaveri,Tasmanian Mudfish,Present,1
51725,2005,VIC,Neophema chrysogaster,Orange-bellied Parrot,Critically Endangered,8
51726,2005,VIC,Neophema chrysostoma,Blue-winged Parrot,Vulnerable,267
51727,2005,VIC,Neophema pulchella,Turquoise Parrot,Present,51
51728,2005,VIC,Ninox connivens,Barking Owl,Present,24
51729,2005,VIC,Ninox strenua,Powerful Owl,Present,122
51730,2005,VIC,Numenius madagascariensis,Eastern Curlew,Critically Endangered,37
51731,2005,VIC,Numenius phaeopus,Whimbrel,Present,9
51732,2005,VIC,Nyctophilus gouldi,Gould's Long-eared Bat,Present,12
51733,2005,VIC,Ogyris subterrestris,Mallee Brown Azure,Present,6
51734,2005,VIC,Oreoica gutturalis,Crested Bellbird,Present,94
51735,2005,VIC,Ornithorhynchus anatinus,Platypus,Present,149
51736,2005,VIC,Oryctolagus cuniculus,Rabbit,Present,177
51737,2005,VIC,Osphranter rufus,Red Kangaroo,Present,4
51738,2005,VIC,Oxyura australis,Blue-billed Duck,Present,600
51739,2005,VIC,Pachycephala inornata,Gilbert's Whistler,Present,85
51740,2005,VIC,Pachycephala olivacea,Olive Whistler,Present,71
51741,2005,VIC,Pachycephala rufogularis,Red-lored Whistler,Vulnerable,2
51742,2005,VIC,Pachyptila belcheri,Slender-billed Prion,Present,4
51743,2005,VIC,Pachyptila desolata,Antarctic Prion,Present,4
51744,2005,VIC,Pachyptila salvini,Salvin's Prion,Present,1
51745,2005,VIC,Pachyptila turtur,Fairy Prion,Present,1
51746,2005,VIC,Parvipsitta porphyrocephala,Purple-crowned Lorikeet,Present,607
51747,2005,VIC,Parvipsitta pusilla,Little Lorikeet,Present,317
51748,2005,VIC,Perameles gunnii,Eastern Barred Bandicoot,Present,1
51749,2005,VIC,Perameles nasuta,Southern Long-nosed Bandicoot,Present,8
51750,2005,VIC,Petauroides volans,Greater Glider (southern and central),Endangered,33
51751,2005,VIC,Petaurus australis,Yellow-bellied Glider,Present,5
51752,2005,VIC,Petaurus norfolcensis,Squirrel Glider,Present,7
51753,2005,VIC,Petrogale penicillata,Brush-tailed Rock-wallaby,Vulnerable,9
51754,2005,VIC,Petroica boodang,Scarlet Robin,Present,586
51755,2005,VIC,Petroica phoenicea,Flame Robin,Present,682
51756,2005,VIC,Petroica rodinogaster,Pink Robin,Present,49
51757,2005,VIC,Pezoporus wallicus,Eastern Ground Parrot,Present,10
51758,2005,VIC,Phalacrocorax fuscescens,Black-faced Cormorant,Present,46
51759,2005,VIC,Phalaropus lobatus,Red-necked Phalarope,Present,11
51760,2005,VIC,Phascogale tapoatafa,Brush-tailed Phascogale,Present,219
51761,2005,VIC,Phascolarctos cinereus,Koala,Present,187
51762,2005,VIC,Phoebetria fusca,Sooty Albatross,Vulnerable,3
51763,2005,VIC,Phoebetria palpebrata,Light-mantled Sooty Albatross,Present,4
51764,2005,VIC,Physeter macrocephalus,Sperm Whale,Present,3
51765,2005,VIC,Pluvialis fulva,Pacific Golden Plover,Present,28
51766,2005,VIC,Pluvialis squatarola,Grey Plover,Vulnerable,6
51767,2005,VIC,Podiceps cristatus,Great Crested Grebe,Present,417
51768,2005,VIC,Polytelis swainsonii,Superb Parrot,Vulnerable,5
51769,2005,VIC,Pomatostomus temporalis,Grey-crowned Babbler,Present,70
51770,2005,VIC,Potorous longipes,Long-footed Potoroo,Endangered,4
51771,2005,VIC,Potorous tridactylus,Long-nosed Potoroo,Present,163
51772,2005,VIC,Procellaria aequinoctialis,White-chinned Petrel,Present,2
51773,2005,VIC,Prototroctes maraena,Australian Grayling,Vulnerable,30
51774,2005,VIC,Pseudemoia cryodroma,Alpine Bog Skink,Endangered,2
51775,2005,VIC,Pseudemoia rawlinsoni,Glossy Grass Skink,Present,4
51776,2005,VIC,Pseudomys fumeus,Smoky Mouse,Endangered,3
51777,2005,VIC,Pseudomys novaehollandiae,New Holland Mouse,Vulnerable,62
51778,2005,VIC,Pseudomys shortridgei,Heath Mouse,Endangered,73
51779,2005,VIC,Pseudophryne bibronii,Brown Toadlet,Present,17
51780,2005,VIC,Pseudophryne dendyi,Dendy's Toadlet,Present,1
51781,2005,VIC,Pseudophryne semimarmorata,Southern Toadlet,Present,11
51782,2005,VIC,Pterodroma mollis,Soft-plumaged Petrel,Vulnerable,1
51783,2005,VIC,Pteropus poliocephalus,Grey-headed Flying-fox,Vulnerable,13
51784,2005,VIC,Puffinus gavia,Fluttering Shearwater,Present,4
51785,2005,VIC,Puffinus huttoni,Hutton's Shearwater,Present,1
51786,2005,VIC,Pycnoptilus floccosus,Pilotbird,Vulnerable,15
51787,2005,VIC,Pygopus nigriceps,Black-headed Scaly Foot,Present,1
51788,2005,VIC,Rhinolophus megaphyllus,Eastern Horseshoe-bat,Present,1
51789,2005,VIC,Rhipidura fuliginosa,New Zealand Fantail,Present,1
51790,2005,VIC,Rhipidura rufifrons,Rufous Fantail,Present,139
51791,2005,VIC,Rostratula australis,Australian Painted Snipe,Endangered,1
51792,2005,VIC,Saccolaimus flaviventris,Yellow-bellied Sheathtail-bat,Present,2
51793,2005,VIC,Sminthopsis leucopus,White-footed Dunnart,Present,1
51794,2005,VIC,Stagonopleura guttata,Diamond Firetail,Vulnerable,229
51795,2005,VIC,Stercorarius parasiticus,Arctic Jaeger,Present,4
51796,2005,VIC,Stercorarius pomarinus,Pomarine Jaeger,Present,2
51797,2005,VIC,Sterna hirundo,Common Tern,Present,29
51798,2005,VIC,Sterna striata,White-fronted Tern,Present,5
51799,2005,VIC,Sternula albifrons,Little Tern,Vulnerable,36
51800,2005,VIC,Sternula nereis,Fairy Tern,Present,28
51801,2005,VIC,Stictonetta naevosa,Freckled Duck,Present,166
51802,2005,VIC,Stigmatopora argus,Spotted Pipefish,Present,23
51803,2005,VIC,Stigmatopora nigra,Widebody Pipefish,Present,24
51804,2005,VIC,Stipiturus malachurus,Southern Emu-wren,Present,51
51805,2005,VIC,Stipiturus mallee,Mallee Emu-wren,Endangered,40
51806,2005,VIC,Struthidea cinerea,Apostlebird,Present,28
51807,2005,VIC,Sus scrofa,Pig,Present,32
51808,2005,VIC,Suta flagellum,Little Whip Snake,Present,82
51809,2005,VIC,Synemon plana,Golden Sun Moth,Vulnerable,10
51810,2005,VIC,Synoicus chinensis,King Quail,Present,4
51811,2005,VIC,Tachyglossus aculeatus,Short-beaked Echidna,Present,106
51812,2005,VIC,Tadorna tadornoides,Australian Shelduck,Present,1501
51813,2005,VIC,Thalassarche cauta,Shy Albatross,Endangered,19
51814,2005,VIC,Thalassarche melanophris,Black-browed Albatross,Vulnerable,23
51815,2005,VIC,Thalasseus bergii,Greater Crested Tern,Present,342
51816,2005,VIC,Theclinesthes albocinctus,Bitter-bush Blue,Present,4
51817,2005,VIC,Thinornis cucullatus,Hooded Plover,Present,64
51818,2005,VIC,Tringa brevipes,Grey-tailed Tattler,Present,4
51819,2005,VIC,Tringa glareola,Wood Sandpiper,Present,27
51820,2005,VIC,Tringa nebularia,Common Greenshank,Endangered,184
51821,2005,VIC,Tringa stagnatilis,Marsh Sandpiper,Present,98
51822,2005,VIC,Tyto novaehollandiae,Masked Owl,Present,3
51823,2005,VIC,Tyto tenebricosa,Sooty Owl,Present,10
51824,2005,VIC,Urocampus carinirostris,Hairy Pipefish,Present,1
51825,2005,VIC,Vanacampus margaritifer,Mother-of-pearl Pipefish,Present,1
51826,2005,VIC,Vanacampus poecilolaemus,Longsnout Pipefish,Present,4
51827,2005,VIC,Vombatus ursinus,Bare-nosed Wombat,Present,50
51828,2005,VIC,Vulpes vulpes,Red Fox,Present,158
51829,2005,VIC,Wallabia bicolor,Swamp Wallaby,Present,170
51830,2005,VIC,Xenus cinereus,Terek Sandpiper,Vulnerable,5
51831,2005,VIC,Zanda funerea,Yellow-tailed Black-Cockatoo,Present,802
51832,2005,WA,Acanthiza iredalei,Slender-billed Thornbill,Present,2
51833,2005,WA,Actitis hypoleucos,Common Sandpiper,Present,123
51834,2005,WA,Amytornis striatus,Striated Grasswren,Present,11
51835,2005,WA,Amytornis textilis,Western Grasswren,Present,5
51836,2005,WA,Anseranas semipalmata,Magpie Goose,Present,34
51837,2005,WA,Antaresia childreni,Children's Python,Present,2
51838,2005,WA,Antigone rubicunda,Brolga,Present,32
51839,2005,WA,Aphelocephala leucopsis,Southern Whiteface,Vulnerable,116
51840,2005,WA,Apus pacificus,Fork-tailed Swift,Present,11
51841,2005,WA,Ardea alba,Great Egret,Present,55
51842,2005,WA,Ardea intermedia,Intermediate Egret,Present,66
51843,2005,WA,Ardenna carneipes,Flesh-footed Shearwater,Present,2
51844,2005,WA,Ardenna pacifica,Wedge-tailed Shearwater,Present,1
51845,2005,WA,Ardeotis australis,Australian Bustard,Present,137
51846,2005,WA,Arenaria interpres,Ruddy Turnstone,Vulnerable,31
51847,2005,WA,Atrichornis clamosus,Noisy Scrub-bird,Endangered,5
51848,2005,WA,Aythya australis,Hardhead,Present,329
51849,2005,WA,Bertmainius colonus,Eastern Stirling Range Pygmy Trapdoor Spider,Vulnerable,43
51850,2005,WA,Bubulcus ibis,Cattle Egret,Present,17
51851,2005,WA,Burhinus grallarius,Bush Stone-curlew,Present,24
51852,2005,WA,Calamanthus campestris,Rufous Fieldwren,Present,13
51853,2005,WA,Calidris acuminata,Sharp-tailed Sandpiper,Vulnerable,87
51854,2005,WA,Calidris alba,Sanderling,Present,24
51855,2005,WA,Calidris canutus,Red Knot,Vulnerable,18
51856,2005,WA,Calidris falcinellus,Broad-billed Sandpiper,Present,3
51857,2005,WA,Calidris ferruginea,Curlew Sandpiper,Critically Endangered,6
51858,2005,WA,Calidris ruficollis,Red-necked Stint,Present,124
51859,2005,WA,Calidris tenuirostris,Great Knot,Vulnerable,3
51860,2005,WA,Calyptorhynchus banksii,Red-tailed Black-Cockatoo,Present,97
51861,2005,WA,Canis familiaris,Domestic Dog,Present,1
51862,2005,WA,Certhionyx variegatus,Pied Honeyeater,Present,86
51863,2005,WA,Ceyx azureus,Azure Kingfisher,Present,27
51864,2005,WA,Charadrius leschenaultii,Greater Sand Plover,Vulnerable,4
51865,2005,WA,Charadrius mongolus,Lesser Sand Plover,Endangered,4
51866,2005,WA,Charadrius veredus,Oriental Plover,Present,10
51867,2005,WA,Chelonia mydas,Green Turtle,Vulnerable,3
51868,2005,WA,Chlidonias hybrida,Whiskered Tern,Present,109
51869,2005,WA,Chlidonias leucopterus,White-winged Tern,Present,14
51870,2005,WA,Chloebia gouldiae,Gouldian Finch,Endangered,8
51871,2005,WA,Chroicocephalus novaehollandiae,Silver Gull,Present,547
51872,2005,WA,Cinclosoma castanotum,Chestnut Quail-thrush,Present,11
51873,2005,WA,Circus assimilis,Spotted Harrier,Present,100
51874,2005,WA,Cladorhynchus leucocephalus,Banded Stilt,Present,98
51875,2005,WA,Climacteris affinis,White-browed Treecreeper,Present,4
51876,2005,WA,Coracina maxima,Ground Cuckoo-shrike,Present,15
51877,2005,WA,Crocodylus johnstoni,Freshwater Crocodile,Present,2
51878,2005,WA,Crocodylus porosus,Salt-water Crocodile,Present,2
51879,2005,WA,Daphoenositta chrysoptera,Varied Sittella,Present,127
51880,2005,WA,Dasyornis longirostris,Western Bristlebird,Endangered,8
51881,2005,WA,Drymodes brunneopygia,Southern Scrub-robin,Present,35
51882,2005,WA,Egretta garzetta,Little Egret,Present,106
51883,2005,WA,Ephippiorhynchus asiaticus,Black-necked Stork,Present,64
51884,2005,WA,Epthianura albifrons,White-fronted Chat,Present,100
51885,2005,WA,Epthianura crocea,Yellow Chat,Present,11
51886,2005,WA,Esacus magnirostris,Beach Stone-curlew,Present,7
51887,2005,WA,Eudyptula minor,Little Penguin,Present,4
51888,2005,WA,Falco hypoleucos,Grey Falcon,Vulnerable,1
51889,2005,WA,Falco peregrinus,Peregrine Falcon,Present,5
51890,2005,WA,Falco subniger,Black Falcon,Present,8
51891,2005,WA,Fregata ariel,Lesser Frigatebird,Present,5
51892,2005,WA,Fulmarus glacialoides,Southern Fulmar,Present,1
51893,2005,WA,Gelochelidon nilotica,Gull-billed Tern,Present,38
51894,2005,WA,Geopelia cuneata,Diamond Dove,Present,298
51895,2005,WA,Glareola maldivarum,Oriental Pratincole,Present,15
51896,2005,WA,Haematopus fuliginosus,Sooty Oystercatcher,Present,61
51897,2005,WA,Haematopus longirostris,Pied Oystercatcher,Present,150
51898,2005,WA,Haliaeetus leucogaster,White-bellied Sea-Eagle,Present,104
51899,2005,WA,Hamirostra melanosternon,Black-breasted Buzzard,Present,59
51900,2005,WA,Hieraaetus morphnoides,Little Eagle,Present,119
51901,2005,WA,Hippocampus subelongatus,West Australian Seahorse,Present,7
51902,2005,WA,Hirundo rustica,Barn Swallow,Present,6
51903,2005,WA,Hydroprogne caspia,Caspian Tern,Present,145
51904,2005,WA,Hylacola cauta,Shy Heathwren,Present,7
51905,2005,WA,Irediparra gallinacea,Comb-crested Jacana,Present,36
51906,2005,WA,Ixobrychus flavicollis,Black Bittern,Present,17
51907,2005,WA,Lalage tricolor,White-winged Triller,Present,76
51908,2005,WA,Larus pacificus,Pacific Gull,Present,83
51909,2005,WA,Leipoa ocellata,Malleefowl,Vulnerable,5
51910,2005,WA,Lerista muelleri,a skink,Present,1
51911,2005,WA,Lichenostomus cratitius,Purple-gaped Honeyeater,Present,22
51912,2005,WA,Limnodromus semipalmatus,Asian Dowitcher,Vulnerable,1
51913,2005,WA,Limosa lapponica,Bar-tailed Godwit,Present,41
51914,2005,WA,Limosa limosa,Black-tailed Godwit,Endangered,22
51915,2005,WA,Lophochroa leadbeateri,Major Mitchell's Cockatoo,Present,60
51916,2005,WA,Lophoictinia isura,Square-tailed Kite,Present,19
51917,2005,WA,Macronectes giganteus,Southern Giant-Petrel,Endangered,3
51918,2005,WA,Macropus fuliginosus,Western Grey Kangaroo,Present,185
51919,2005,WA,Malurus coronatus,Purple-crowned Fairy-wren,Present,2
51920,2005,WA,Melanodryas cucullata,Hooded Robin,Present,62
51921,2005,WA,Merops ornatus,Rainbow Bee-eater,Present,657
51922,2005,WA,Morus serrator,Australasian Gannet,Present,38
51923,2005,WA,Neobatrachus sutor,Shoemaker Frog,Present,7
51924,2005,WA,Neophoca cinerea,Australian Sea-lion,Endangered,1
51925,2005,WA,Ninox connivens,Barking Owl,Present,18
51926,2005,WA,Northiella narethae,Naretha Bluebonnet,Present,1
51927,2005,WA,Numenius madagascariensis,Eastern Curlew,Critically Endangered,3
